,movieId,userId,rating,timestamp
81,1,226,3.5,1095662606
82,1,229,5.0,838144316
83,1,232,3.5,1076955621
84,1,233,3.0,1524781249
85,1,234,5.0,1004409347
86,1,239,4.0,1221158265
87,1,240,5.0,849122434
88,1,247,5.0,1467644119
89,1,249,4.0,1347317775
90,1,252,4.5,1498284904
91,1,254,4.5,1180446553
92,1,263,4.0,940384199
93,1,264,4.0,1136978964
94,1,266,2.0,945669542
95,1,269,5.0,850865423
96,1,270,5.0,853918728
97,1,273,5.0,835861234
98,1,274,4.0,1171410158
99,1,275,5.0,1049076484
100,1,276,4.0,858350384
101,1,277,4.0,861812794
102,1,279,3.0,1506394495
103,1,280,4.5,1348435273
104,1,282,4.5,1378495714
105,1,283,3.0,901227602
106,1,288,4.5,1054568869
107,1,290,4.0,975031464
108,1,291,4.0,1453051567
109,1,292,4.0,1219625000
110,1,293,3.0,1044870886
111,1,298,2.0,1447518257
112,1,304,5.0,881428344
113,1,307,4.0,1186160893
114,1,314,3.0,834398280
115,1,322,3.5,1217676206
116,1,323,3.5,1422640363
117,1,328,5.0,1494210665
118,1,330,4.0,1285904910
119,1,332,4.0,1352672340
120,1,334,3.5,1225477466
121,1,336,4.0,1122227329
122,1,337,4.0,860255715
123,1,339,4.0,1460183470
124,1,341,5.0,1439750939
125,1,347,5.0,847645986
126,1,350,4.0,864940931
127,1,353,5.0,831939685
128,1,357,5.0,1348610184
129,1,359,4.0,1198112023
130,1,364,5.0,869443366
131,1,367,5.0,997811550
132,1,372,3.0,874416443
133,1,373,3.0,846830172
134,1,378,4.5,1445347576
135,1,380,5.0,1493420345
136,1,381,3.5,1164383653
137,1,382,4.5,1515162628
138,1,385,4.0,834691642
139,1,389,5.0,857934174
140,1,391,3.0,1032388077
141,1,396,5.0,1111688626
142,1,399,4.0,1167220428
143,1,401,3.5,1510450550
144,1,411,5.0,835532155
145,1,412,2.0,939114353
146,1,414,4.0,961438127
147,1,420,4.0,1218207191
148,1,422,4.0,986173307
149,1,432,2.5,1316391457
150,1,434,4.0,1270604402
151,1,436,4.0,833529571
152,1,438,4.5,1105650469
153,1,443,4.0,1501722482
154,1,448,5.0,1019126661
155,1,451,5.0,854089165
156,1,453,5.0,1005966797
157,1,456,5.0,856883308
158,1,460,4.5,1359177505
159,1,462,1.5,1154037653
160,1,468,4.0,831400444
161,1,469,4.0,965336888
162,1,470,4.0,849224825
163,1,471,5.0,1496671820
164,1,474,4.0,978575760
165,1,476,4.0,835021447
166,1,477,4.0,1200939636
167,1,480,3.0,1179178004
168,1,483,4.0,1178293130
169,1,484,4.5,1342295949
170,1,488,4.5,1112382025
171,1,490,3.5,1328229305
172,1,492,4.0,863975949
173,1,500,4.0,1005527755
174,1,504,4.0,1063644695
175,1,509,4.0,1435992343
176,1,514,4.0,1533872400
177,1,517,4.0,1487954343
178,1,522,3.0,1253344674
179,1,524,4.0,851608466
180,1,525,4.0,1476475973
181,1,528,2.5,1391736605
182,1,529,3.0,855583216
183,1,533,5.0,1424753740
184,1,534,4.0,1459787997
185,1,541,3.0,835643027
186,1,544,3.0,850688537
187,1,550,4.0,1488728441
188,1,555,4.0,978746159
189,1,559,5.0,865095758
190,1,560,3.0,1469653413
191,1,561,4.0,1491094681
192,1,562,4.5,1368893997
193,1,567,3.5,1525286001
194,1,570,4.0,1181476989
195,1,572,4.0,945892484
196,1,573,5.0,1186722182
197,1,579,4.0,958881146
198,1,580,3.0,1167792349
199,1,584,5.0,834987643
200,1,587,5.0,953137847
201,1,590,4.0,1258420408
202,1,596,4.0,1535709666
203,1,597,4.0,941557863
204,1,599,3.0,1498524204
205,1,600,2.5,1237764347
206,1,601,4.0,1521467801
207,1,603,4.0,963178147
208,1,604,3.0,832079851
209,1,605,4.0,1277097561
210,1,606,2.5,1349082950
211,1,607,4.0,964744033
212,1,608,2.5,1117408267
213,1,609,3.0,847221025
214,1,610,5.0,1479542900
215,2,6,4.0,845553522
216,2,8,4.0,839463806
217,2,18,3.0,1455617462
218,2,19,3.0,965704331
219,2,20,3.0,1054038313
220,2,21,3.5,1419795031
221,2,27,4.0,962685711
222,2,51,4.5,1230932741
223,2,62,4.0,1528843890
224,2,68,2.5,1158532776
225,2,82,3.0,1084465035
226,2,91,3.0,1112713392
227,2,93,5.0,942946208
228,2,94,4.0,843406960
229,2,103,4.0,1431957270
230,2,104,3.0,1114809641
231,2,107,5.0,829322340
232,2,112,1.5,1513989948
233,2,117,3.0,844163002
234,2,122,4.0,1461561176
235,2,125,4.0,1474311709
236,2,135,3.0,1009692764
237,2,140,3.5,1085569813
238,2,144,3.0,1137323803
239,2,149,1.0,902084874
240,2,153,2.0,1525550601
241,2,160,4.0,971619578
242,2,169,4.0,1078284713
243,2,177,3.5,1435534109
244,2,186,4.0,1031087675
245,2,202,4.0,974923336
246,2,217,2.0,955942327
247,2,219,2.5,1194740185
248,2,221,3.5,1111177796
249,2,222,2.5,1391353926
250,2,226,3.0,1095662788
251,2,230,2.5,1196305107
252,2,232,4.0,1085351710
253,2,240,5.0,849122404
254,2,249,4.0,1353800871
255,2,259,2.0,1146845339
256,2,274,3.5,1171934785
257,2,276,4.0,858351189
258,2,284,4.0,832699451
259,2,288,2.0,978467973
260,2,294,3.0,966634189
261,2,298,0.5,1450452897
262,2,299,3.0,974620151
263,2,304,4.0,891173962
264,2,305,3.5,1460136227
265,2,307,2.5,1186161482
266,2,308,3.0,1421374418
267,2,318,3.5,1270753195
268,2,321,5.0,843212595
269,2,322,3.0,1217676495
270,2,323,4.0,1422640110
271,2,330,1.5,1285905277
272,2,347,3.0,847645925
273,2,353,4.0,831939875
274,2,357,3.0,1348611277
275,2,359,3.5,1198112829
276,2,373,3.0,846830111
277,2,380,5.0,1493420295
278,2,381,4.0,1166971855
279,2,395,3.0,841503884
280,2,411,4.0,835532398
281,2,414,3.0,961594981
282,2,425,3.0,1085477682
283,2,426,4.5,1451080838
284,2,432,4.0,1316391739
285,2,434,2.5,1271039378
286,2,436,4.0,833529751
287,2,446,3.0,843839379
288,2,447,5.0,836961067
289,2,448,3.0,1019125424
290,2,458,4.0,845653124
291,2,470,3.0,849224778
292,2,474,3.0,1046886814
293,2,475,4.5,1498031744
294,2,476,4.0,835021693
295,2,477,4.0,1200939962
296,2,480,3.0,1179178191
297,2,482,4.5,1105395956
298,2,483,4.0,1178293652
299,2,484,2.5,1342296219
300,2,489,2.5,1333101570
301,2,497,2.5,1429127190
302,2,501,3.0,844973419
303,2,512,3.0,841449636
304,2,517,3.0,1487954340
305,2,523,4.5,1503126180
306,2,525,3.5,1476480324
307,2,527,4.0,1033173338
308,2,534,4.5,1459787996
309,2,559,4.0,845476032
310,2,561,4.0,1491094318
311,2,563,2.5,1447185161
312,2,566,4.0,849005893
313,2,570,3.5,1181477805
314,2,573,4.5,1187044862
315,2,586,4.0,1529901723
316,2,590,2.5,1258420835
317,2,592,4.0,837350242
318,2,594,4.0,1109037094
319,2,599,2.5,1498514085
320,2,600,4.0,1237764627
321,2,602,4.0,840875851
322,2,604,5.0,832080293
323,2,605,3.5,1277176522
324,2,608,2.0,1117490786
325,3,1,4.0,964981247
326,3,6,5.0,845554296
327,3,19,3.0,965707636
328,3,32,3.0,856736172
329,3,42,4.0,996221045
330,3,43,5.0,848994405
331,3,44,3.0,869251910
332,3,51,4.0,1230932736
333,3,58,3.0,847719397
334,3,64,3.5,1161519668
335,3,68,2.0,1158533415
336,3,91,3.0,1112712323
337,3,100,3.5,1100183804
338,3,102,5.0,840635033
339,3,116,3.5,1337200325
340,3,117,3.0,844163663
341,3,150,3.0,854203124
342,3,151,3.0,855947242
343,3,169,5.0,1078284750
344,3,179,4.0,852114317
345,3,217,1.0,955944713
346,3,226,3.5,1095662861
347,3,240,4.0,849122858
348,3,269,4.0,850865480
349,3,270,3.0,853918793
350,3,288,4.0,975691635
351,3,289,2.5,1143424657
352,3,294,1.0,966596854
353,3,302,3.0,854472084
354,3,307,3.5,1186161652
355,3,308,0.5,1421374465
356,3,321,3.0,843212762
357,3,330,3.0,1285905545
358,3,337,4.0,860255784
359,3,368,3.0,971273951
360,3,410,4.0,990910830
361,3,414,4.0,961439278
362,3,448,3.0,1019128536
363,3,456,3.0,856883349
364,3,470,3.0,849370396
365,3,477,3.0,1200941177
366,3,480,2.5,1179178556
367,3,492,4.0,863976005
368,3,501,5.0,844973817
369,3,544,3.0,850688562
370,3,552,1.0,1111472953
371,3,555,5.0,978747454
372,3,588,3.0,839317471
373,3,590,3.0,1258416995
374,3,594,4.0,1108798921
375,3,599,1.5,1498505071
376,3,608,2.0,1117504413
377,5,6,5.0,845553938
378,5,31,3.0,850466642
379,5,43,5.0,848994281
380,5,45,3.0,959625102
381,5,58,4.0,847719151
382,5,66,4.0,1113190367
383,5,68,2.0,1158533624
384,5,84,3.0,857653289
385,5,103,4.0,1431957598
386,5,107,4.0,829322340
387,5,111,3.5,1517441319
388,5,117,3.0,844163754
389,5,120,4.0,860070029
390,5,121,3.0,847656405
391,5,147,4.5,1203267700
392,5,150,3.0,854203124
393,5,169,5.0,1078284788
394,5,170,3.0,840473290
395,5,181,3.0,845470124
396,5,200,4.0,1229876436
397,5,229,3.0,838143681
398,5,269,3.0,850865480
399,5,270,3.0,853918793
400,5,276,3.0,858350427
401,5,288,2.0,978622571
402,5,321,3.0,843212719
403,5,337,4.0,860255784
404,5,353,3.0,831939914
405,5,389,4.0,857934242
406,5,402,3.0,849598135
407,5,414,2.0,961437647
408,5,437,2.0,859721015
409,5,448,3.0,1019128415
410,5,451,3.0,854089243
411,5,456,3.0,856883349
412,5,458,3.0,845652992
413,5,470,3.0,849370453
414,5,474,1.5,1053021982
415,5,483,2.5,1327277284
416,5,489,2.0,1385823772
417,5,490,0.5,1324370305
418,5,492,3.0,863976004
419,5,501,3.0,844973535
420,5,509,1.5,1435992893
421,5,521,3.0,852713143
422,5,561,3.0,1491094488
423,5,590,2.0,1258421220
424,5,600,2.5,1237759452
425,5,604,3.0,832080355
426,6,1,4.0,964982224
427,6,6,4.0,845553757
428,6,11,5.0,902154266
429,6,18,4.0,1460138360
430,6,23,4.0,1107342267
431,6,24,4.5,1458941767
432,6,28,3.5,1234570483
433,6,32,3.0,856736172
434,6,44,3.0,869251910
435,6,45,4.0,1121724608
436,6,57,3.0,972173446
437,6,62,4.5,1522190219
438,6,64,4.5,1161520752
439,6,68,4.0,1158532058
440,6,79,4.0,975282111
441,6,82,3.5,1084467865
442,6,84,4.0,857653289
443,6,91,5.0,1112712032
444,6,102,3.0,835877535
445,6,105,4.0,1446773632
446,6,109,3.0,841108665
447,6,112,4.5,1513989933
448,6,117,3.0,844163102
449,6,121,5.0,847656264
450,6,140,5.0,942843185
451,6,150,4.0,854203123
452,6,160,2.0,971115114
453,6,166,3.5,1190828796
454,6,181,3.0,845469804
455,6,182,4.5,1054782012
456,6,191,4.0,829759809
457,6,195,4.0,974705807
458,6,199,4.0,1057590506
459,6,202,5.0,974918622
460,6,217,2.0,955935939
461,6,219,3.5,1198783144
462,6,220,3.5,1230061735
463,6,239,5.0,1221158564
464,6,244,5.0,975092819
465,6,266,4.0,944980835
466,6,269,5.0,850865480
467,6,270,3.0,853918793
468,6,274,4.0,1197022122
469,6,282,4.0,1378497085
470,6,286,4.5,1119563039
471,6,294,3.0,966597476
472,6,297,5.0,900871748
473,6,305,3.5,1460222104
474,6,308,1.0,1421374400
475,6,312,4.0,1043177752
476,6,313,3.0,1030556299
477,6,314,3.0,842432711
478,6,317,5.0,1430532917
479,6,318,4.0,1347180277
480,6,325,4.0,1039398204
481,6,336,4.0,1122227549
482,6,337,5.0,860255784
483,6,339,4.0,1460345729
484,6,353,4.0,831939947
485,6,362,4.0,1530637587
486,6,368,4.0,971275527
487,6,372,5.0,874415865
488,6,373,5.0,846830247
489,6,380,5.0,1494278663
490,6,385,3.0,840648313
491,6,386,3.0,842613783
492,6,389,5.0,857934242
493,6,391,4.0,1030944221
494,6,400,5.0,1498870480
495,6,414,3.0,961515642
496,6,425,4.0,1085477536
497,6,434,4.0,1270603905
498,6,437,5.0,859721015
499,6,438,5.0,1105664272
500,6,444,4.0,832677558
501,6,451,4.0,854089242
502,6,469,3.0,965336673
503,6,470,3.0,849843318
504,6,474,3.0,1047054565
505,6,480,4.0,1179162163
506,6,486,5.0,839537263
507,6,492,3.0,863976004
508,6,493,4.0,1001562846
509,6,501,3.0,844973487
510,6,521,4.0,852713143
511,6,524,4.0,852404399
512,6,532,5.0,1025523798
513,6,553,5.0,1219558120
514,6,559,5.0,865095857
515,6,561,4.0,1491092289
516,6,573,4.5,1248842019
517,6,577,4.0,945967415
518,6,580,4.0,1167789917
519,6,588,5.0,839316454
520,6,590,3.5,1258420706
521,6,592,3.0,837350390
522,6,597,3.0,940420695
523,6,599,4.5,1498539623
524,6,602,3.0,840876055
525,6,603,4.0,963177624
526,6,604,3.0,832080355
527,6,610,5.0,1493850345
528,7,6,4.0,845554264
529,7,14,3.0,835441989
530,7,19,2.0,965706657
531,7,31,4.0,850466642
532,7,32,4.0,856736173
533,7,33,1.0,939654896
534,7,42,3.0,996220162
535,7,43,5.0,848994392
536,7,45,3.0,951170390
537,7,51,4.0,1230932700
538,7,58,5.0,847719397
539,7,68,2.0,1230498124
540,7,71,3.0,864738008
541,7,84,3.0,857653289
542,7,90,4.0,856354037
543,7,95,3.0,1043340043
544,7,117,4.0,844163615
545,7,150,3.0,854203124
546,7,169,4.5,1078284741
547,7,177,1.0,1435534432
548,7,179,3.0,852115405
549,7,181,3.0,845470611
550,7,188,4.0,962559461
551,7,199,3.0,940544181
552,7,206,4.0,850763310
553,7,257,1.0,1141625546
554,7,262,3.0,840306238
555,7,270,3.0,853918793
556,7,276,4.0,858350645
557,7,280,4.5,1348532595
558,7,286,3.5,1119562096
559,7,304,4.0,881428370
560,7,314,4.0,834241492
561,7,337,3.0,860255784
562,7,350,3.0,864941017
563,7,411,3.0,835533471
564,7,414,3.0,961439170
565,7,451,3.0,854089243
566,7,470,3.0,849370453
567,7,474,3.0,978576381
568,7,489,4.0,1334587547
569,7,492,3.0,863976055
570,7,498,4.0,839197378
571,7,501,4.0,844973817
572,7,510,1.0,1141158812
573,7,513,3.0,1159980407
574,7,521,3.0,852713143
575,7,529,2.0,855583292
576,7,541,4.0,835644446
577,7,566,4.0,849006845
578,7,597,1.0,941558874
579,7,599,2.5,1498514161
580,7,600,3.5,1237851387
581,7,606,2.5,1171754710
582,10,6,3.0,845553253
583,10,8,2.0,839463509
584,10,11,3.0,902154316
585,10,19,2.0,965709556
586,10,21,5.0,1403459783
587,10,26,3.0,836950403
588,10,31,4.0,850467366
589,10,34,5.0,1162048773
590,10,42,5.0,996215205
591,10,43,4.0,848993747
592,10,46,3.0,834787826
593,10,56,4.0,835799162
594,10,57,3.0,965798286
595,10,59,3.0,953609378
596,10,63,3.0,1443201199
597,10,68,4.5,1158531612
598,10,81,1.0,845299756
599,10,82,3.5,1084467796
600,10,84,3.0,860397812
601,10,91,3.5,1112713269
602,10,93,4.0,942946208
603,10,94,3.0,843406732
604,10,99,4.0,829827514
605,10,104,3.0,1048595683
606,10,117,3.0,844162850
607,10,119,4.0,1435943180
608,10,136,5.0,832449222
609,10,144,3.0,1137323629
610,10,160,1.0,971196422
611,10,166,4.5,1190827465
612,10,170,3.0,840472869
613,10,173,3.0,843397944
614,10,174,3.0,848486985
615,10,176,5.0,840108984
616,10,178,4.0,1164355337
617,10,181,2.0,845469438
618,10,182,3.5,1054782216
619,10,186,4.0,1031088020
620,10,192,5.0,835128874
621,10,195,4.0,974705349
622,10,200,4.5,1229887453
623,10,202,4.0,974919042
624,10,208,2.0,940639452
625,10,217,4.0,955940584
626,10,219,4.5,1194932162
627,10,220,4.0,1230055828
628,10,226,4.0,1095662675
629,10,229,4.0,836941790
630,10,232,3.0,1218167397
631,10,235,2.0,841422389
632,10,240,3.0,849122194
633,10,243,5.0,837155138
634,10,244,5.0,975091789
635,10,248,3.5,1534591944
636,10,262,2.0,840305646
637,10,274,4.0,1171428459
638,10,282,3.5,1378497072
639,10,284,4.0,832699451
640,10,288,3.0,978465794
641,10,292,3.5,1219625069
642,10,294,3.0,966634030
643,10,301,4.0,1211378532
644,10,304,4.0,891173528
645,10,307,2.5,1186161010
646,10,313,4.0,1030556439
647,10,314,3.0,834241870
648,10,322,4.0,1217676313
649,10,331,3.0,1537157573
650,10,334,3.5,1234629982
651,10,340,4.0,848666415
652,10,347,4.0,847645690
653,10,349,4.0,834750699
654,10,353,3.0,831939669
655,10,354,3.5,1200870391
656,10,361,3.5,1204045505
657,10,368,3.0,971276726
658,10,372,3.0,874416808
659,10,376,4.5,1364994181
660,10,380,5.0,1493419787
661,10,385,3.0,834691622
662,10,386,3.0,842610246
663,10,387,3.5,1094938515
664,10,391,3.0,1030944309
665,10,395,3.0,841503555
666,10,408,4.5,1467913128
667,10,411,3.0,835532065
668,10,414,3.0,961515863
669,10,419,3.5,1321659128
670,10,425,3.0,1085477406
671,10,434,3.5,1270606683
672,10,438,4.0,1105664201
673,10,441,4.5,1449070452
674,10,446,3.0,843839232
675,10,447,3.0,836960825
676,10,448,4.0,1019124400
677,10,452,4.0,1013395144
678,10,453,2.0,972621985
679,10,458,4.0,845651737
680,10,462,3.0,1269929071
681,10,469,2.0,965334356
682,10,470,3.0,849075144
683,10,476,3.0,835021420
684,10,480,4.0,1179177922
685,10,483,2.0,1178293444
686,10,485,4.0,837943350
687,10,486,4.0,839537237
688,10,489,2.5,1333101410
689,10,498,3.0,839197307
690,10,501,4.0,844973340
691,10,517,0.5,1487957717
692,10,520,4.0,1326609139
693,10,522,4.5,1253344761
694,10,524,4.0,851608818
695,10,531,4.0,1032961647
696,10,534,4.0,1459787996
697,10,541,4.0,835642985
698,10,557,4.5,1452797765
699,10,559,3.0,845475880
700,10,566,3.0,849005345
701,10,569,4.0,849190709
702,10,570,3.5,1181477300
703,10,573,4.5,1186722464
704,10,580,3.5,1167792602
705,10,584,5.0,834987172
706,10,588,3.0,839316215
707,10,590,3.5,1258420600
708,10,592,3.0,837349966
709,10,597,3.0,941729264
710,10,599,3.5,1498500281
711,10,602,3.0,840875622
712,10,608,4.0,1117408486
713,10,609,4.0,847220937
714,11,6,4.0,845553489
715,11,8,4.0,839463806
716,11,33,2.0,939654896
717,11,35,4.0,830939577
718,11,38,5.0,841341447
719,11,42,5.0,996219314
720,11,43,4.0,848993928
721,11,45,3.0,951170225
722,11,56,4.0,835799366
723,11,57,3.0,965797264
724,11,68,4.5,1158531050
725,11,84,4.0,858771861
726,11,89,2.5,1520408449
727,11,94,3.0,843406930
728,11,100,4.0,1100184041
729,11,107,5.0,829322340
730,11,109,4.0,841108045
731,11,113,3.0,980051838
732,11,117,4.0,844162970
733,11,121,4.0,847656100
734,11,140,4.0,949667337
735,11,156,3.0,946799769
736,11,169,4.0,1059427956
737,11,174,5.0,848487132
738,11,177,3.0,1435890660
739,11,181,5.0,845469653
740,11,199,4.0,940543988
741,11,201,4.0,939227085
742,11,202,4.0,975013705
743,11,235,4.0,841422530
744,11,239,5.0,1221159019
745,11,263,4.0,941590364
746,11,290,4.0,974943069
747,11,304,5.0,891173135
748,11,314,5.0,834241810
749,11,322,4.0,1217676534
750,11,345,2.5,1342828883
751,11,347,4.0,847645925
752,11,353,4.0,831939792
753,11,357,3.5,1348612270
754,11,372,4.0,874415285
755,11,373,2.0,846830094
756,11,387,2.5,1117415000
757,11,404,4.0,838376006
758,11,410,3.0,990910298
759,11,411,4.0,835532370
760,11,414,5.0,1052148205
761,11,438,4.0,1105668426
762,11,446,4.0,843839379
763,11,455,4.0,836436201
764,11,469,3.0,965425831
765,11,474,2.5,1053021437
766,11,476,3.0,835021635
767,11,489,1.5,1334170648
768,11,500,1.0,1005528017
769,11,501,3.0,844973340
770,11,514,4.0,1533949297
771,11,530,4.0,843227087
772,11,541,4.0,835643146
773,11,566,5.0,849005826
774,11,570,3.5,1181477768
775,11,579,3.0,958879371
776,11,587,4.0,953138510
777,11,590,3.0,1258419975
778,11,594,5.0,1109036973
779,11,597,3.0,941558713
780,11,599,2.5,1498516445
781,11,602,3.0,840875825
782,11,606,2.5,1174349629
783,11,607,3.0,964744602
784,16,6,4.0,845553819
785,16,18,4.5,1461311583
786,16,28,2.5,1234570375
787,16,42,5.0,996218017
788,16,61,4.0,1145531659
789,16,64,5.0,1161528794
790,16,68,3.5,1158533018
791,16,88,4.5,1331421395
792,16,91,4.5,1112710867
793,16,100,4.5,1100185959
794,16,103,5.0,1450982615
795,16,105,4.5,1446749417
796,16,109,4.0,841108751
797,16,111,4.5,1518640768
798,16,112,4.5,1513990003
799,16,121,5.0,847656340
800,16,136,5.0,832449614
801,16,162,5.0,836511416
802,16,177,3.0,1435890664
803,16,181,3.0,845469893
804,16,182,5.0,1054783631
805,16,187,4.0,1161849621
806,16,191,4.0,829759809
807,16,195,4.0,974705903
808,16,201,4.0,939227554
809,16,226,4.5,1095662900
810,16,239,4.5,1221159148
811,16,240,3.0,849122640
812,16,257,3.5,1141625441
813,16,261,4.0,1404881583
814,16,266,5.0,944981193
815,16,274,4.5,1171493420
816,16,282,4.0,1378491787
817,16,287,2.0,1110229950
818,16,289,4.5,1143424648
819,16,298,4.0,1447597782
820,16,303,2.5,1053302761
821,16,305,4.5,1460136042
822,16,307,4.5,1186087665
823,16,310,1.0,1078647827
824,16,311,2.5,1057854247
825,16,312,4.0,1043177752
826,16,317,5.0,1430598211
827,16,330,3.5,1285905440
828,16,332,3.5,1352673555
829,16,337,4.0,860256120
830,16,339,4.5,1460794139
831,16,357,3.5,1348610125
832,16,362,4.0,1530640994
833,16,368,4.0,971275668
834,16,372,4.0,874415966
835,16,373,4.0,846830296
836,16,380,3.0,1494803499
837,16,385,3.0,834691914
838,16,386,4.0,842613849
839,16,405,4.0,1295916006
840,16,413,5.0,1484440002
841,16,414,3.0,961517557
842,16,427,4.0,1053068794
843,16,437,5.0,859721743
844,16,444,4.0,832678415
845,16,446,3.0,843839544
846,16,448,5.0,1019138531
847,16,453,3.0,972622830
848,16,462,3.5,1123893685
849,16,464,4.5,1287400356
850,16,474,4.0,1088426731
851,16,480,4.0,1179161099
852,16,482,2.0,1105396054
853,16,483,4.0,1178293782
854,16,501,3.0,844973535
855,16,510,1.0,1141158760
856,16,514,3.5,1533872553
857,16,553,5.0,1219558107
858,16,580,4.5,1167790725
859,16,585,5.0,1307417343
860,16,588,4.0,839316454
861,16,599,3.0,1498523389
862,16,602,3.0,840876085
863,16,603,4.0,963179585
864,16,608,4.5,1189471181
865,16,610,4.5,1479542171
866,17,6,4.0,845553559
867,17,31,3.0,850466616
868,17,33,4.0,939654828
869,17,38,3.0,841341494
870,17,40,5.0,832059273
871,17,54,3.0,830248246
872,17,68,3.5,1158531987
873,17,71,1.0,864737933
874,17,84,5.0,857653240
875,17,90,5.0,856353996
876,17,94,1.0,843406942
877,17,100,4.5,1100184147
878,17,112,0.5,1513989967
879,17,117,3.0,844163037
880,17,132,3.0,1157922698
881,17,144,4.0,1137323659
882,17,156,4.0,939884874
883,17,162,5.0,836510953
884,17,166,4.0,1190828781
885,17,173,4.0,843398078
886,17,182,4.0,1066428620
887,17,191,5.0,829759809
888,17,198,3.0,1034136028
889,17,206,5.0,850763267
890,17,214,3.0,853937855
891,17,227,3.5,1447210004
892,17,246,5.0,1354126066
893,17,262,3.0,840305810
894,17,263,5.0,940384427
895,17,266,1.0,944980787
896,17,270,4.0,853918728
897,17,275,5.0,1049079511
898,17,288,3.5,1054569627
899,17,301,4.0,1211378910
900,17,302,5.0,854472022
901,17,304,3.0,891174111
902,17,314,4.0,834398442
903,17,323,3.5,1422640288
904,17,337,4.0,860255716
905,17,346,4.0,1155066710
906,17,350,2.0,864940932
907,17,357,5.0,1348612178
908,17,389,4.0,857934174
909,17,404,4.0,838376049
910,17,412,5.0,939136944
911,17,414,4.0,961513829
912,17,437,4.0,859720978
913,17,445,3.5,1454621917
914,17,446,5.0,843839379
915,17,451,5.0,854089172
916,17,474,5.0,974668666
917,17,488,5.0,1112382176
918,17,489,4.5,1332773255
919,17,501,3.0,844973419
920,17,509,3.0,1435992515
921,17,517,0.5,1487953834
922,17,566,5.0,849006000
923,17,572,5.0,945888053
924,17,579,5.0,977364909
925,17,590,3.5,1258418302
926,17,594,4.0,1108972872
927,17,597,3.0,940362409
928,17,599,3.5,1498501103
929,17,600,3.5,1237712509
930,17,603,3.0,954482210
931,17,604,4.0,832080092
932,17,606,4.0,1171838026
933,18,44,4.0,869252115
934,18,66,4.0,1113190353
935,18,68,2.0,1532897231
936,18,95,3.5,1105400752
937,18,103,5.0,1431969228
938,18,109,3.0,841109921
939,18,179,4.0,852115405
940,18,182,5.0,1055153282
941,18,256,5.0,1447000271
942,18,295,3.5,1320064940
943,18,307,3.0,1186410788
944,18,318,3.0,1426353075
945,18,380,4.0,1494278868
946,18,414,3.0,961682128
947,18,483,4.0,1215897224
948,18,489,2.0,1333234401
949,18,501,5.0,844974006
950,18,521,4.0,852713356
951,18,599,3.0,1498523048
952,18,606,4.0,1171327151
953,19,6,2.0,845553382
954,19,14,1.0,835441168
955,19,19,2.0,965708339
956,19,21,2.5,1419795052
957,19,40,2.0,832059137
958,19,42,2.0,996256258
959,19,45,4.5,1091306129
960,19,56,5.0,835799219
961,19,58,1.0,847718718
962,19,64,3.5,1161521687
